Longitud del vector: 21 y 3332 coeficientes
1	-0.101522
2	-0.003896
3	0.056298
4	0.002875
5	-0.037246
6	0.001293
7	0.043742
8	0.032261
9	0.001126
10	-0.007033
11	55.685261
12	275.551422
13	531.842529
14	428.846283
15	86.248604
16	287.339233
17	864.248230
18	402.170349
19	-704.732788
20	757.548950
21	6043.498535
22	11380.242188
23	12875.896484
24	11651.055664
25	11032.735352
26	11610.750977
27	11962.069336
28	11763.535156
29	11734.330078
30	12044.717773
31	12314.065430
32	12309.061523
33	12249.186523
34	12216.495117
35	12245.920898
36	12244.859375
37	12124.456055
38	11946.525391
39	11857.511719
40	11894.671875
41	11954.943359
42	11947.763672
43	11874.318359
44	11788.992188
45	11738.032227
46	11719.882812
47	11672.232422
48	11574.493164
49	11517.584961
50	11578.756836
51	11692.263672
52	11749.415039
53	11752.566406
54	11780.883789
55	11873.997070
56	11990.082031
57	12035.289062
58	11971.893555
59	11908.739258
60	11959.619141
61	12048.143555
62	12007.476562
63	11846.354492
64	11736.119141
65	11759.471680
66	11828.251953
67	11882.518555
68	11964.254883
69	12097.935547
70	12242.842773
71	12382.295898
72	12544.530273
73	12702.284180
74	12784.756836
75	12777.291992
76	12724.387695
77	12655.503906
78	12599.735352
79	12578.856445
80	12586.773438
81	12599.471680
82	12607.118164
83	12619.847656
84	12633.773438
85	12621.323242
86	12560.662109
87	12459.217773
88	12355.783203
89	12293.446289
90	12293.946289
91	12352.027344
92	12439.417969
93	12523.049805
94	12583.333984
95	12614.093750
96	12615.955078
97	12602.940430
98	12589.931641
99	12568.880859
100	12524.640625
101	12490.080078
102	12515.083008
103	12585.946289
104	12637.362305
105	12642.371094
106	12632.330078
107	12625.191406
108	12605.565430
109	12569.876953
110	12542.636719
111	12544.589844
112	12551.428711
113	12514.019531
114	12430.466797
115	12365.551758
116	12366.482422
117	12410.487305
118	12455.934570
119	12495.434570
120	12523.145508
121	12519.135742
122	12489.822266
123	12469.313477
124	12462.795898
125	12433.431641
126	12360.080078
127	12267.167969
128	12190.935547
129	12138.197266
130	12097.519531
131	12069.635742
132	12059.711914
133	12045.960938
134	12002.182617
135	11930.903320
136	11864.855469
137	11828.594727
138	11821.743164
139	11833.184570
140	11837.392578
141	11804.805664
142	11742.417969
143	11684.775391
144	11622.181641
145	11512.358398
146	11387.510742
147	11339.447266
148	11382.625000
149	11427.822266
150	11425.059570
151	11422.910156
152	11467.663086
153	11531.204102
154	11569.826172
155	11576.102539
156	11565.705078
157	11558.426758
158	11560.679688
159	11562.129883
160	11541.708984
161	11492.520508
162	11430.005859
163	11390.301758
164	11392.137695
165	11408.939453
166	11406.256836
167	11384.460938
168	11357.531250
169	11318.036133
170	11256.945312
171	11197.771484
172	11161.561523
173	11142.824219
174	11139.326172
175	11151.930664
176	11161.674805
177	11150.979492
178	11134.421875
179	11128.012695
180	11134.399414
181	11167.713867
182	11229.446289
183	11271.382812
184	11252.979492
185	11213.283203
186	11220.476562
187	11267.858398
188	11286.315430
189	11243.878906
190	11186.701172
191	11164.476562
192	11154.004883
193	11104.151367
194	11042.350586
195	11043.689453
196	11101.980469
197	11134.915039
198	11107.709961
199	11068.180664
200	11055.027344
201	11058.155273
202	11055.474609
203	11047.358398
204	11052.385742
205	11076.000000
206	11079.458008
207	11027.907227
208	10973.022461
209	11005.067383
210	11106.638672
211	11155.423828
212	11088.673828
213	10991.912109
214	10993.574219
215	11111.901367
216	11231.063477
217	11250.642578
218	11224.048828
219	11273.521484
220	11394.041992
221	11451.894531
222	11396.573242
223	11347.621094
224	11403.922852
225	11504.030273
226	11532.827148
227	11483.176758
228	11425.915039
229	11396.842773
230	11379.570312
231	11350.341797
232	11290.686523
233	11209.568359
234	11155.157227
235	11159.920898
236	11186.419922
237	11175.160156
238	11120.666016
239	11070.048828
240	11059.973633
241	11079.440430
242	11089.149414
243	11074.755859
244	11044.588867
245	10996.008789
246	10917.941406
247	10826.229492
248	10743.581055
249	10666.399414
250	10586.920898
251	10530.055664
252	10522.690430
253	10561.455078
254	10629.730469
255	10710.071289
256	10761.697266
257	10744.342773
258	10684.621094
259	10661.436523
260	10703.551758
261	10758.513672
262	10785.359375
263	10802.883789
264	10820.807617
265	10801.334961
266	10727.534180
267	10659.095703
268	10662.231445
269	10709.782227
270	10723.682617
271	10697.247070
272	10689.414062
273	10712.630859
274	10713.020508
275	10668.074219
276	10618.160156
277	10598.794922
278	10605.578125
279	10615.204102
280	10609.915039
281	10586.666992
282	10557.636719
283	10536.710938
284	10526.782227
285	10513.954102
286	10469.103516
287	10384.494141
288	10315.298828
289	10324.690430
290	10385.116211
291	10414.643555
292	10401.111328
293	10387.053711
294	10364.543945
295	10296.021484
296	10221.695312
297	10223.471680
298	10289.913086
299	10325.642578
300	10295.704102
301	10259.077148
302	10243.013672
303	10215.467773
304	10173.974609
305	10157.136719
306	10160.152344
307	10137.267578
308	10092.407227
309	10068.304688
310	10063.163086
311	10050.391602
312	10049.660156
313	10080.401367
314	10100.045898
315	10064.682617
316	10003.795898
317	9968.367188
318	9956.029297
319	9940.416992
320	9920.404297
321	9917.422852
322	9941.986328
323	9962.803711
324	9928.254883
325	9838.546875
326	9768.998047
327	9762.571289
328	9764.817383
329	9722.772461
330	9689.416992
331	9726.998047
332	9792.491211
333	9804.211914
334	9763.584961
335	9723.149414
336	9682.643555
337	9608.645508
338	9530.069336
339	9520.555664
340	9589.174805
341	9653.534180
342	9650.690430
343	9610.900391
344	9582.572266
345	9563.244141
346	9564.085938
347	9645.053711
348	9800.713867
349	9910.967773
350	9903.184570
351	9860.581055
352	9886.716797
353	9947.871094
354	9945.425781
355	9869.363281
356	9799.261719
357	9787.029297
358	9811.736328
359	9838.859375
360	9857.454102
361	9860.449219
362	9844.875000
363	9828.630859
364	9823.803711
365	9812.002930
366	9786.732422
367	9784.566406
368	9828.164062
369	9877.730469
370	9883.796875
371	9870.262695
372	9905.109375
373	10000.527344
374	10084.920898
375	10091.814453
376	10039.287109
377	9998.710938
378	9997.185547
379	10003.662109
380	9989.565430
381	9949.727539
382	9905.727539
383	9903.417969
384	9975.568359
385	10079.946289
386	10139.078125
387	10145.083984
388	10152.878906
389	10171.738281
390	10145.361328
391	10061.266602
392	9996.419922
393	10002.232422
394	10026.861328
395	9994.005859
396	9915.694336
397	9857.445312
398	9832.126953
399	9796.992188
400	9736.457031
401	9677.394531
402	9635.333008
403	9591.986328
404	9544.384766
405	9522.377930
406	9547.584961
407	9600.112305
408	9639.015625
409	9642.702148
410	9610.108398
411	9554.632812
412	9507.409180
413	9501.303711
414	9528.997070
415	9556.811523
416	9577.021484
417	9607.757812
418	9641.022461
419	9648.937500
420	9628.623047
421	9605.116211
422	9594.482422
423	9589.300781
424	9565.350586
425	9510.754883
426	9447.435547
427	9409.366211
428	9402.652344
429	9411.349609
430	9420.648438
431	9415.723633
432	9382.539062
433	9333.009766
434	9306.314453
435	9319.362305
436	9335.427734
437	9307.465820
438	9246.550781
439	9214.734375
440	9240.719727
441	9269.811523
442	9234.629883
443	9150.298828
444	9101.153320
445	9128.230469
446	9168.109375
447	9134.620117
448	9046.730469
449	9002.606445
450	9032.306641
451	9064.748047
452	9053.063477
453	9037.644531
454	9054.576172
455	9077.238281
456	9069.367188
457	9032.831055
458	8993.938477
459	8971.178711
460	8942.238281
461	8869.242188
462	8773.838867
463	8740.536133
464	8792.209961
465	8847.945312
466	8845.614258
467	8813.058594
468	8788.125000
469	8766.349609
470	8746.874023
471	8749.983398
472	8778.618164
473	8804.097656
474	8807.219727
475	8803.080078
476	8810.431641
477	8802.309570
478	8733.964844
479	8619.805664
480	8524.273438
481	8479.054688
482	8459.750977
483	8450.736328
484	8463.135742
485	8495.811523
486	8529.742188
487	8553.124023
488	8559.928711
489	8549.715820
490	8542.888672
491	8557.404297
492	8572.354492
493	8554.200195
494	8523.620117
495	8530.423828
496	8570.120117
497	8589.513672
498	8559.402344
499	8493.315430
500	8419.688477
501	8367.015625
502	8349.099609
503	8342.973633
504	8317.718750
505	8281.967773
506	8260.162109
507	8243.539062
508	8217.314453
509	8197.664062
510	8187.454102
511	8153.410156
512	8095.060059
513	8064.413574
514	8079.878906
515	8096.002930
516	8096.353516
517	8127.798340
518	8209.704102
519	8291.865234
520	8332.257812
521	8346.580078
522	8356.118164
523	8354.083008
524	8326.789062
525	8279.851562
526	8243.634766
527	8265.944336
528	8355.723633
529	8452.013672
530	8489.676758
531	8472.145508
532	8453.299805
533	8463.183594
534	8493.663086
535	8520.426758
536	8531.032227
537	8536.332031
538	8544.175781
539	8544.878906
540	8529.783203
541	8516.374023
542	8520.358398
543	8536.855469
544	8559.485352
545	8589.925781
546	8622.721680
547	8639.914062
548	8628.968750
549	8597.434570
550	8569.783203
551	8567.993164
552	8588.506836
553	8598.616211
554	8565.907227
555	8505.757812
556	8473.288086
557	8497.166992
558	8542.782227
559	8567.991211
560	8577.010742
561	8574.496094
562	8532.019531
563	8443.114258
564	8359.469727
565	8338.171875
566	8375.615234
567	8421.154297
568	8434.614258
569	8414.686523
570	8372.687500
571	8321.892578
572	8295.741211
573	8316.031250
574	8331.939453
575	8275.506836
576	8189.826172
577	8188.927246
578	8284.225586
579	8357.086914
580	8343.075195
581	8324.798828
582	8402.370117
583	8553.085938
584	8666.452148
585	8683.987305
586	8642.629883
587	8604.322266
588	8610.445312
589	8677.220703
590	8780.611328
591	8852.292969
592	8845.597656
593	8791.231445
594	8770.840820
595	8812.255859
596	8859.229492
597	8847.752930
598	8807.867188
599	8821.615234
600	8886.996094
601	8901.664062
602	8826.916992
603	8756.334961
604	8758.922852
605	8759.798828
606	8669.685547
607	8538.559570
608	8474.665039
609	8486.486328
610	8484.762695
611	8417.606445
612	8319.932617
613	8247.667969
614	8230.511719
615	8278.751953
616	8362.214844
617	8393.040039
618	8322.886719
619	8255.702148
620	8334.503906
621	8533.953125
622	8699.658203
623	8770.736328
624	8804.981445
625	8831.617188
626	8822.550781
627	8796.179688
628	8794.527344
629	8801.028320
630	8763.138672
631	8690.595703
632	8646.363281
633	8651.871094
634	8687.596680
635	8733.956055
636	8778.116211
637	8791.254883
638	8760.191406
639	8715.311523
640	8695.790039
641	8696.962891
642	8694.248047
643	8678.869141
644	8641.589844
645	8561.564453
646	8461.939453
647	8407.049805
648	8412.038086
649	8421.876953
650	8424.599609
651	8466.512695
652	8535.206055
653	8559.835938
654	8540.240234
655	8543.338867
656	8568.709961
657	8554.556641
658	8500.628906
659	8462.232422
660	8454.885742
661	8449.434570
662	8434.879883
663	8421.254883
664	8409.083984
665	8395.333008
666	8389.279297
667	8393.253906
668	8383.561523
669	8339.101562
670	8272.191406
671	8211.370117
672	8162.571777
673	8118.113770
674	8079.067871
675	8043.003906
676	7999.686523
677	7953.849121
678	7923.023438
679	7903.200684
680	7875.416504
681	7840.737793
682	7815.128418
683	7803.825195
684	7799.393066
685	7802.132812
686	7809.366211
687	7796.206055
688	7744.134766
689	7684.216797
690	7666.377930
691	7683.188477
692	7676.454590
693	7625.162598
694	7571.722168
695	7545.446289
696	7542.494629
697	7573.299316
698	7644.258301
699	7702.101562
700	7686.596680
701	7635.515625
702	7628.849121
703	7661.270508
704	7664.348633
705	7630.303711
706	7613.392578
707	7621.669922
708	7604.660645
709	7546.699707
710	7491.727539
711	7456.910645
712	7407.480957
713	7331.782715
714	7286.001953
715	7315.471191
716	7380.687012
717	7414.127441
718	7412.752441
719	7421.091309
720	7446.897949
721	7459.291992
722	7447.870117
723	7431.991211
724	7409.833008
725	7366.678223
726	7324.800781
727	7315.870605
728	7314.736328
729	7267.734863
730	7185.527344
731	7134.084961
732	7148.124023
733	7208.018066
734	7277.322266
735	7322.225098
736	7338.895020
737	7369.309570
738	7454.995605
739	7560.386719
740	7604.940430
741	7564.451660
742	7496.335449
743	7459.028809
744	7471.415039
745	7527.642090
746	7604.812500
747	7661.728516
748	7681.697754
749	7689.350586
750	7698.151855
751	7678.098145
752	7619.860840
753	7572.224121
754	7565.502930
755	7568.745605
756	7561.492676
757	7570.287598
758	7604.942383
759	7627.563477
760	7621.221191
761	7612.904297
762	7602.082520
763	7554.236816
764	7480.291016
765	7427.022949
766	7399.105957
767	7365.057617
768	7334.287598
769	7337.048828
770	7360.579102
771	7380.166016
772	7404.843262
773	7434.528809
774	7431.746582
775	7388.833008
776	7355.362793
777	7362.593262
778	7369.547852
779	7329.926270
780	7268.987793
781	7251.521484
782	7286.059570
783	7319.916992
784	7341.685059
785	7389.791016
786	7438.441895
787	7406.508789
788	7317.316895
789	7289.933105
790	7343.620117
791	7361.141602
792	7295.416992
793	7223.331055
794	7195.707520
795	7195.003906
796	7231.131348
797	7316.635742
798	7378.950195
799	7351.582520
800	7298.832520
801	7317.227539
802	7378.418457
803	7400.541992
804	7384.445312
805	7374.667969
806	7363.381836
807	7322.185059
808	7261.344727
809	7197.810059
810	7136.977051
811	7093.566895
812	7070.812012
813	7047.751465
814	7016.600098
815	6987.186035
816	6964.755371
817	6939.516602
818	6907.660156
819	6859.758301
820	6795.291504
821	6745.516602
822	6730.840820
823	6710.264160
824	6650.717773
825	6612.520508
826	6675.065430
827	6786.129395
828	6823.196289
829	6778.129395
830	6754.594727
831	6775.421387
832	6760.886719
833	6718.479980
834	6756.253906
835	6870.982910
836	6920.533203
837	6867.974609
838	6841.510742
839	6909.162109
840	6965.126953
841	6933.224121
842	6892.837891
843	6922.784668
844	6970.168457
845	6960.032227
846	6920.007812
847	6902.708496
848	6886.886719
849	6840.027832
850	6795.854004
851	6797.649414
852	6819.140625
853	6804.773438
854	6752.722168
855	6684.165039
856	6578.425781
857	6422.097168
858	6291.178711
859	6289.490234
860	6392.633301
861	6466.923828
862	6454.429199
863	6438.360352
864	6480.389648
865	6523.906738
866	6508.952148
867	6474.206543
868	6444.827148
869	6344.605469
870	6134.762695
871	5926.586426
872	5850.260254
873	5913.149902
874	6032.645996
875	6133.240234
876	6191.141602
877	6232.498535
878	6301.810059
879	6354.563965
880	6295.981934
881	6159.708984
882	6115.953125
883	6223.364258
884	6340.974121
885	6359.718750
886	6368.600586
887	6449.048340
888	6493.627441
889	6388.045410
890	6232.645508
891	6186.119141
892	6217.746094
893	6205.163086
894	6168.284668
895	6206.732910
896	6294.106934
897	6327.591797
898	6315.010254
899	6335.493652
900	6370.737305
901	6347.058594
902	6301.638184
903	6355.913086
904	6517.488770
905	6650.079102
906	6673.421387
907	6659.480469
908	6705.667480
909	6805.437988
910	6899.138184
911	6947.841797
912	6949.561523
913	6915.241211
914	6864.560547
915	6809.651855
916	6760.679688
917	6730.556152
918	6702.250977
919	6624.166992
920	6507.549805
921	6464.270508
922	6537.035645
923	6600.084961
924	6570.750000
925	6549.273438
926	6609.901855
927	6652.319824
928	6610.040527
929	6590.937012
930	6661.635254
931	6725.583008
932	6715.868652
933	6722.952637
934	6818.988281
935	6942.813965
936	7027.483887
937	7081.259766
938	7101.520508
939	7048.041992
940	6949.893066
941	6908.645996
942	6925.650879
943	6884.937988
944	6759.121582
945	6671.236328
946	6685.560547
947	6707.136719
948	6652.795410
949	6565.657227
950	6510.363770
951	6473.942383
952	6435.794922
953	6451.889160
954	6570.567383
955	6724.792480
956	6761.515625
957	6620.521973
958	6429.079102
959	6365.913574
960	6442.189453
961	6491.232910
962	6414.208008
963	6307.501953
964	6299.607422
965	6365.564453
966	6399.144531
967	6362.581543
968	6290.785156
969	6206.172363
970	6104.829590
971	5982.250977
972	5859.970215
973	5774.020996
974	5743.540039
975	5761.079102
976	5831.016602
977	5918.919922
978	5919.497559
979	5810.859375
980	5761.158691
981	5885.288086
982	6001.675293
983	5920.688965
984	5776.961426
985	5813.197266
986	5998.682129
987	6150.197754
988	6240.366699
989	6330.616211
990	6407.662598
991	6471.076660
992	6587.311523
993	6718.485352
994	6733.233887
995	6633.879883
996	6549.841797
997	6518.440430
998	6499.546387
999	6526.001465
1000	6629.661133
1001	6735.428223
1002	6785.022461
1003	6832.643066
1004	6915.018555
1005	6985.015625
1006	6999.540039
1007	6971.341797
1008	6934.576172
1009	6913.256348
1010	6890.449219
1011	6792.938965
1012	6624.420898
1013	6527.465332
1014	6603.756348
1015	6748.423828
1016	6774.881348
1017	6642.788574
1018	6486.360840
1019	6423.787598
1020	6433.884766
1021	6455.661133
1022	6524.937988
1023	6693.677246
1024	6868.013672
1025	6880.163574
1026	6712.888184
1027	6525.170410
1028	6452.699219
1029	6536.633301
1030	6768.306641
1031	7013.844727
1032	7069.905762
1033	6928.023926
1034	6835.376465
1035	6927.197266
1036	7068.323242
1037	7150.409668
1038	7283.685547
1039	7483.325195
1040	7524.858398
1041	7288.055176
1042	7023.750977
1043	7030.456055
1044	7231.931641
1045	7327.913574
1046	7230.916016
1047	7116.929199
1048	7107.924316
1049	7163.208496
1050	7236.464844
1051	7369.988281
1052	7577.602051
1053	7748.983398
1054	7764.077148
1055	7667.923340
1056	7643.425781
1057	7768.373535
1058	7914.789062
1059	7959.602539
1060	7945.443848
1061	7959.562012
1062	8019.679688
1063	8117.062500
1064	8248.583984
1065	8358.086914
1066	8383.573242
1067	8362.393555
1068	8383.107422
1069	8436.685547
1070	8441.624023
1071	8380.362305
1072	8335.161133
1073	8369.299805
1074	8446.536133
1075	8508.248047
1076	8563.775391
1077	8621.449219
1078	8614.061523
1079	8512.919922
1080	8427.196289
1081	8457.592773
1082	8523.882812
1083	8501.620117
1084	8429.054688
1085	8432.641602
1086	8525.138672
1087	8613.310547
1088	8638.236328
1089	8630.005859
1090	8649.315430
1091	8723.083008
1092	8813.756836
1093	8859.416992
1094	8852.274414
1095	8851.301758
1096	8881.882812
1097	8861.986328
1098	8720.863281
1099	8546.390625
1100	8481.955078
1101	8519.863281
1102	8540.255859
1103	8527.075195
1104	8560.914062
1105	8646.872070
1106	8712.763672
1107	8730.885742
1108	8717.156250
1109	8670.839844
1110	8619.887695
1111	8635.841797
1112	8726.466797
1113	8822.029297
1114	8879.816406
1115	8913.246094
1116	8919.568359
1117	8868.380859
1118	8772.546875
1119	8691.433594
1120	8683.090820
1121	8750.058594
1122	8828.144531
1123	8847.889648
1124	8822.503906
1125	8810.439453
1126	8812.074219
1127	8777.926758
1128	8697.011719
1129	8588.176758
1130	8445.123047
1131	8285.761719
1132	8187.194336
1133	8180.660156
1134	8195.368164
1135	8190.044922
1136	8234.478516
1137	8367.041992
1138	8473.143555
1139	8426.713867
1140	8296.345703
1141	8256.343750
1142	8318.009766
1143	8328.228516
1144	8245.447266
1145	8239.762695
1146	8405.016602
1147	8575.664062
1148	8583.122070
1149	8516.453125
1150	8551.716797
1151	8668.549805
1152	8727.647461
1153	8686.831055
1154	8598.404297
1155	8511.645508
1156	8458.782227
1157	8453.425781
1158	8452.361328
1159	8413.802734
1160	8361.934570
1161	8348.411133
1162	8386.042969
1163	8449.401367
1164	8506.324219
1165	8565.609375
1166	8679.709961
1167	8849.732422
1168	8963.167969
1169	8953.456055
1170	8907.807617
1171	8893.845703
1172	8844.410156
1173	8749.166992
1174	8765.317383
1175	8920.121094
1176	8997.795898
1177	8896.402344
1178	8816.121094
1179	8911.271484
1180	9053.573242
1181	9119.658203
1182	9176.268555
1183	9233.695312
1184	9162.318359
1185	8963.000977
1186	8810.327148
1187	8785.531250
1188	8824.670898
1189	8895.826172
1190	9001.958008
1191	9060.794922
1192	9011.533203
1193	8954.822266
1194	9001.609375
1195	9082.783203
1196	9083.168945
1197	9029.263672
1198	8970.847656
1199	8858.055664
1200	8705.205078
1201	8651.566406
1202	8726.811523
1203	8754.445312
1204	8613.273438
1205	8404.401367
1206	8276.932617
1207	8232.804688
1208	8193.283203
1209	8156.791016
1210	8178.166016
1211	8271.925781
1212	8402.543945
1213	8508.336914
1214	8480.809570
1215	8287.299805
1216	8119.109863
1217	8166.558594
1218	8289.899414
1219	8228.941406
1220	8040.527344
1221	7966.436035
1222	7982.037598
1223	7869.551758
1224	7662.452637
1225	7608.136230
1226	7724.097168
1227	7791.616699
1228	7733.415527
1229	7681.395996
1230	7685.980957
1231	7662.981445
1232	7591.849609
1233	7499.146973
1234	7339.593750
1235	7130.113281
1236	7067.419922
1237	7254.068848
1238	7486.791016
1239	7529.958496
1240	7473.438965
1241	7552.746582
1242	7790.055176
1243	8008.149902
1244	8134.765625
1245	8272.058594
1246	8476.721680
1247	8647.480469
1248	8700.755859
1249	8692.930664
1250	8718.910156
1251	8788.918945
1252	8866.772461
1253	8945.400391
1254	8991.161133
1255	8960.868164
1256	8860.150391
1257	8747.191406
1258	8671.724609
1259	8677.593750
1260	8780.410156
1261	8898.604492
1262	8893.624023
1263	8777.703125
1264	8724.248047
1265	8837.131836
1266	9012.291992
1267	9102.648438
1268	9098.546875
1269	9075.895508
1270	9065.987305
1271	9034.429688
1272	8945.281250
1273	8809.102539
1274	8692.571289
1275	8676.821289
1276	8769.207031
1277	8872.690430
1278	8885.912109
1279	8820.194336
1280	8779.469727
1281	8820.880859
1282	8865.384766
1283	8813.870117
1284	8720.064453
1285	8731.160156
1286	8867.095703
1287	8993.169922
1288	9053.831055
1289	9143.802734
1290	9323.054688
1291	9504.763672
1292	9568.722656
1293	9502.969727
1294	9387.207031
1295	9322.080078
1296	9344.413086
1297	9409.219727
1298	9462.453125
1299	9501.087891
1300	9527.404297
1301	9540.085938
1302	9595.262695
1303	9757.354492
1304	9951.641602
1305	10041.596680
1306	10047.798828
1307	10080.666016
1308	10129.260742
1309	10121.617188
1310	10093.958008
1311	10111.437500
1312	10124.220703
1313	10071.499023
1314	10010.270508
1315	10016.078125
1316	10054.275391
1317	10069.440430
1318	10080.469727
1319	10123.921875
1320	10176.951172
1321	10209.877930
1322	10234.878906
1323	10258.925781
1324	10254.620117
1325	10211.608398
1326	10174.915039
1327	10188.600586
1328	10242.690430
1329	10283.713867
1330	10278.015625
1331	10241.487305
1332	10186.316406
1333	10117.039062
1334	10087.494141
1335	10156.371094
1336	10261.565430
1337	10272.164062
1338	10168.791992
1339	10029.571289
1340	9909.584961
1341	9870.783203
1342	9999.104492
1343	10231.609375
1344	10338.775391
1345	10248.781250
1346	10152.585938
1347	10168.078125
1348	10173.291016
1349	10077.971680
1350	9962.358398
1351	9863.319336
1352	9742.523438
1353	9668.186523
1354	9741.660156
1355	9851.653320
1356	9834.296875
1357	9767.665039
1358	9785.958984
1359	9745.116211
1360	9482.085938
1361	9213.298828
1362	9271.182617
1363	9589.154297
1364	9828.063477
1365	9881.048828
1366	9907.571289
1367	9979.365234
1368	10029.893555
1369	10054.332031
1370	10134.692383
1371	10289.160156
1372	10436.993164
1373	10474.067383
1374	10366.748047
1375	10189.416992
1376	10079.141602
1377	10093.260742
1378	10138.377930
1379	10096.017578
1380	9994.926758
